Date,Price,Open,High,Low,Volume,ChgPct,fDate,fVolume
04-18-2016,7920.30,7904.50,7927.70,7851.60,11.72M,-0.21,20160418,11720000
04-15-2016,7936.75,7929.00,7958.75,7917.25,0,0.04,20160415,0
04-14-2016,7933.25,7912.25,7938.75,7898.25,0,0.83,20160414,0
04-13-2016,7867.85,7792.50,7893.45,7791.10,14.60M,1.75,20160413,14600000
04-12-2016,7732.80,7694.00,7738.00,7685.40,11.44M,0.40,20160412,11440000
04-11-2016,7702.10,7580.25,7712.85,7533.00,15.69M,1.64,20160411,15690000
04-08-2016,7578.10,7540.00,7595.85,7540.00,9.02M,0.17,20160408,9020000
04-07-2016,7565.05,7629.00,7634.80,7555.00,13.87M,-0.91,20160407,13870000
04-06-2016,7634.70,7645.20,7653.80,7603.45,10.23M,0.15,20160406,10230000
04-05-2016,7623.50,7735.00,7759.50,7609.95,19.69M,-2.15,20160405,19690000
04-04-2016,7790.75,7778.00,7809.90,7737.00,8.34M,0.54,20160404,8340000
04-01-2016,7748.75,7754.85,7772.60,7704.10,13.70M,0.13,20160401,13700000
03-31-2016,7738.40,7734.95,7778.95,7718.30,18.97M,-0.03,20160331,18970000
03-30-2016,7741.00,7674.45,7749.00,7651.10,14.39M,1.59,20160330,14390000
03-29-2016,7620.05,7629.00,7674.90,7597.50,17.36M,-0.24,20160329,17360000
03-28-2016,7638.60,7715.25,7730.45,7611.50,15.14M,-0.50,20160328,15140000
03-24-2016,7676.75,7695.00,7712.50,7651.25,0,-0.77,20160324,0
03-23-2016,7736.30,7696.65,7746.55,7678.20,12.29M,0.13,20160323,12290000
03-22-2016,7726.25,7705.25,7737.00,7657.20,13.66M,0.17,20160322,13660000
03-21-2016,7713.35,7623.50,7723.20,7615.20,14.80M,1.42,20160321,14800000
03-18-2016,7605.30,7536.00,7615.00,7527.15,15.90M,1.23,20160318,15900000
03-17-2016,7512.75,7588.00,7601.95,7487.10,15.08M,-0.19,20160317,15080000
03-16-2016,7527.00,7485.20,7536.00,7430.00,14.21M,0.56,20160316,14210000
03-15-2016,7485.40,7545.00,7555.95,7470.20,11.36M,-0.81,20160315,11360000
03-14-2016,7546.85,7550.00,7594.00,7528.05,10.80M,0.46,20160314,10800000
03-11-2016,7512.20,7485.10,7544.00,7447.00,15.47M,0.38,20160311,15470000
03-10-2016,7483.70,7583.40,7583.40,7435.25,13.69M,-0.68,20160310,13690000
03-09-2016,7535.05,7433.25,7540.00,7407.55,13.32M,1.11,20160309,13320000
03-08-2016,7452.65,7473.20,7498.00,7414.00,11.36M,-1.36,20160308,11360000
03-07-2016,7555.50,7527.50,7557.75,7502.25,0,1.28,20160307,0
03-04-2016,7460.35,7469.90,7480.00,7405.05,11.81M,0.14,20160304,11810000
03-03-2016,7449.55,7401.10,7461.50,7365.20,12.83M,1.20,20160303,12830000
03-02-2016,7361.55,7328.00,7370.00,7302.75,16.71M,1.83,20160302,16710000
03-01-2016,7229.05,7051.25,7240.50,7046.15,17.76M,3.14,20160301,17760000
02-29-2016,7008.95,7052.55,7127.95,6833.65,31.02M,-0.65,20160229,31020000
02-26-2016,7055.15,7061.15,7087.00,7006.10,12.81M,1.21,20160226,12810000
02-25-2016,6970.60,7015.00,7030.00,6961.30,18.34M,-0.69,20160225,18340000
02-24-2016,7019.05,7135.75,7135.75,7008.30,18.74M,-1.32,20160224,18740000
02-23-2016,7113.10,7237.75,7237.75,7096.50,20.32M,-1.76,20160223,20320000
02-22-2016,7240.70,7221.00,7257.70,7211.10,10.59M,0.39,20160222,10590000
02-19-2016,7212.45,7174.50,7236.90,7151.00,13.04M,0.30,20160219,13040000
02-18-2016,7190.85,7186.10,7225.00,7126.50,17.25M,0.98,20160218,17250000
02-17-2016,7120.90,7059.75,7134.30,6967.30,19.33M,0.95,20160217,19330000
02-16-2016,7054.10,7202.25,7208.50,7042.50,17.07M,-1.50,20160216,17070000
02-15-2016,7161.45,7064.75,7194.80,7059.00,15.37M,2.45,20160215,15370000
02-12-2016,6990.00,7030.00,7043.00,6875.55,22.65M,-0.05,20160212,22650000
02-11-2016,6993.45,7205.00,7214.95,6970.20,22.23M,-3.49,20160211,22230000
02-10-2016,7246.55,7268.00,7293.35,7194.10,18.18M,-1.07,20160210,18180000
02-09-2016,7325.05,7305.00,7353.90,7295.55,13.94M,-0.93,20160209,13940000
02-08-2016,7393.45,7495.00,7534.50,7369.60,13.99M,-1.67,20160208,13990000
02-05-2016,7519.20,7431.25,7529.00,7425.55,13.20M,1.30,20160205,13200000
02-04-2016,7422.65,7421.10,7478.70,7377.50,13.02M,0.53,20160204,13020000
02-03-2016,7383.50,7408.00,7433.00,7375.00,12.10M,-1.22,20160203,12100000
02-02-2016,7474.95,7566.20,7594.45,7448.00,15.22M,-1.19,20160202,15220000
02-01-2016,7565.35,7593.50,7606.80,7551.00,9.36M,-0.04,20160201,9360000
01-29-2016,7568.05,7414.45,7580.00,7404.60,15.51M,1.93,20160129,15510000
01-28-2016,7424.65,7431.00,7465.00,7411.00,13.54M,-0.12,20160128,13540000
01-27-2016,7433.40,7434.00,7473.00,7415.00,15.70M,-0.33,20160127,15700000
01-26-2016,7457.75,7397.25,7469.75,7373.25,0,0.30,20160126,0
01-25-2016,7435.45,7471.10,7484.00,7412.00,14.43M,0.06,20160125,14430000
01-22-2016,7430.70,7350.00,7438.80,7334.60,15.57M,1.92,20160122,15570000
01-21-2016,7290.85,7364.10,7401.10,7253.10,19.02M,-0.22,20160121,19020000
01-20-2016,7306.95,7358.00,7360.00,7233.80,17.08M,-1.76,20160120,17080000
01-19-2016,7438.10,7394.70,7474.55,7376.55,13.63M,0.89,20160119,13630000
01-18-2016,7372.25,7456.25,7468.50,7354.85,15.23M,-0.99,20160118,15230000
01-15-2016,7446.25,7545.50,7560.40,7432.60,14.37M,-1.25,20160115,14370000
01-14-2016,7540.55,7475.00,7617.10,7454.35,19.10M,-0.45,20160114,19100000
01-13-2016,7574.55,7575.00,7603.40,7428.00,22.37M,0.54,20160113,22370000
01-12-2016,7534.05,7599.90,7600.00,7501.30,11.63M,-0.66,20160112,11630000
01-11-2016,7583.75,7542.70,7619.00,7505.40,14.85M,-0.28,20160111,14850000
01-08-2016,7605.20,7615.00,7644.00,7593.10,11.05M,0.31,20160108,11050000
01-07-2016,7582.05,7678.00,7687.90,7570.40,16.65M,-2.17,20160107,16650000
01-06-2016,7750.05,7789.00,7824.50,7730.30,12.15M,-0.68,20160106,12150000
01-05-2016,7802.75,7831.00,7839.00,7781.00,10.60M,-0.09,20160105,10600000
01-04-2016,7809.80,7934.90,7947.75,7792.60,16.31M,-2.16,20160104,16310000
01-01-2016,7982.00,7942.00,7994.00,7922.50,5.86M,0.45,20160101,5860000
12-31-2015,7946.35,7904.50,7948.90,7891.15,11.46M,0.56,20151231,11460000
12-30-2015,7901.90,7941.15,7941.15,7892.85,8.87M,-0.38,20151230,8870000
12-29-2015,7932.05,7922.00,7939.00,7897.00,11.15M,0.30,20151229,11150000
12-28-2015,7908.55,7865.15,7921.00,7862.25,10.14M,0.47,20151228,10140000
12-24-2015,7871.75,7884.90,7887.00,7828.20,6.12M,0.10,20151224,6120000
12-23-2015,7864.00,7822.25,7879.00,7822.25,9.92M,1.01,20151223,9920000
12-22-2015,7785.10,7836.00,7859.00,7770.75,10.09M,-0.72,20151222,10090000
12-21-2015,7841.45,7774.50,7854.85,7763.65,7.94M,0.66,20151221,7940000
12-18-2015,7790.10,7828.00,7849.40,7780.30,10.92M,-0.84,20151218,10920000
12-17-2015,7856.40,7805.00,7864.00,7745.40,13.80M,1.27,20151217,13800000
12-16-2015,7758.20,7740.00,7789.25,7729.50,10.18M,0.63,20151216,10180000
12-15-2015,7709.40,7663.15,7717.00,7636.00,9.08M,0.54,20151215,9080000
12-14-2015,7668.00,7579.35,7695.85,7579.35,11.88M,0.53,20151214,11880000
12-11-2015,7627.90,7712.00,7719.90,7586.25,11.61M,-1.07,20151211,11610000
12-10-2015,7710.75,7667.65,7722.00,7640.05,9.63M,0.87,20151210,9630000
12-09-2015,7644.35,7707.35,7728.00,7627.20,12.03M,-1.09,20151209,12030000
12-08-2015,7728.60,7772.00,7803.60,7711.55,8.34M,-1.03,20151208,8340000
12-07-2015,7808.80,7860.20,7860.20,7790.25,7.19M,-0.15,20151207,7190000
12-04-2015,7820.50,7835.00,7856.85,7810.05,8.94M,-0.89,20151204,8940000
12-03-2015,7890.80,7929.00,7949.00,7878.55,9.40M,-0.91,20151203,9400000
12-02-2015,7962.90,8003.00,8003.00,7935.20,7.53M,-0.31,20151202,7530000
12-01-2015,7987.75,7991.15,8005.80,7961.00,8.00M,0.10,20151201,8000000
11-30-2015,7980.10,7954.50,7994.50,7952.40,8.12M,0.10,20151130,8120000
11-27-2015,7972.20,7929.05,7985.00,7914.00,10.50M,1.12,20151127,10500000
11-26-2015,7883.80,7838.55,7898.90,7838.55,12.21M,0.75,20151126,12210000
11-25-2015,7825.00,7828.25,7854.25,7808.75,0,-0.09,20151125,0
11-24-2015,7832.25,7826.00,7875.20,7806.40,12.79M,-0.24,20151124,12790000
11-23-2015,7851.25,7872.85,7879.65,7822.20,12.65M,-0.00,20151123,12650000
11-20-2015,7851.60,7854.00,7924.00,7822.00,13.97M,-0.09,20151120,13970000
11-19-2015,7858.35,7791.10,7871.30,7771.00,12.88M,1.63,20151119,12880000
11-18-2015,7731.95,7838.35,7854.95,7725.00,12.97M,-1.54,20151118,12970000
11-17-2015,7852.60,7858.90,7880.65,7801.10,10.37M,0.32,20151117,10370000
11-16-2015,7827.25,7738.00,7857.70,7725.75,11.79M,0.68,20151116,11790000
11-13-2015,7774.30,7765.90,7797.40,7742.55,8.50M,0.09,20151113,8500000
11-12-2015,7767.25,7775.00,7833.50,7747.50,0,-0.74,20151112,0
11-11-2015,7825.05,7860.00,7860.00,7812.00,1.77M,0.29,20151111,1770000
11-10-2015,7802.50,7895.35,7908.00,7791.15,11.92M,-1.68,20151110,11920000
11-09-2015,7936.05,7820.00,7954.90,7790.00,16.98M,-0.52,20151109,16980000
11-06-2015,7977.40,7985.05,8026.00,7946.95,11.17M,-0.15,20151106,11170000
11-05-2015,7989.40,8053.20,8055.00,7975.10,10.69M,-1.00,20151105,10690000
11-04-2015,8070.05,8132.55,8145.00,8057.65,8.77M,-0.21,20151104,8770000
11-03-2015,8087.25,8105.15,8129.70,8055.70,8.21M,0.14,20151103,8210000
11-02-2015,8076.15,8073.00,8088.00,8022.25,8.81M,-0.23,20151102,8810000
10-30-2015,8094.70,8142.05,8182.00,8066.20,12.07M,-0.21,20151030,12070000
10-29-2015,8111.75,8166.00,8168.95,8106.40,12.11M,-0.76,20151029,12110000
10-28-2015,8173.60,8204.00,8225.00,8140.75,13.67M,-0.86,20151028,13670000
10-27-2015,8244.25,8237.00,8254.70,8225.00,9.57M,-0.23,20151027,9570000
10-26-2015,8263.60,8400.00,8723.85,8257.10,9.30M,-0.49,20151026,9300000
10-23-2015,8304.15,8321.55,8339.95,8286.20,8.89M,-0.12,20151023,8890000
10-22-2015,8314.00,8226.00,8324.75,8218.00,0,0.63,20151022,0
10-21-2015,8262.30,8254.90,8298.00,8215.50,10.60M,0.10,20151021,10600000
10-20-2015,8253.90,8273.55,8288.50,8226.10,8.01M,-0.20,20151020,8010000
10-19-2015,8270.75,8260.00,8282.60,8242.25,7.54M,0.14,20151019,7540000
10-16-2015,8259.45,8191.55,8266.85,8151.00,11.26M,0.88,20151016,11260000
10-15-2015,8187.00,8164.00,8206.90,8141.00,9.69M,0.81,20151015,9690000
10-14-2015,8121.40,8110.00,8148.00,8107.15,8.49M,-0.21,20151014,8490000
10-13-2015,8138.80,8146.60,8162.45,8093.60,10.91M,-0.13,20151013,10910000
10-12-2015,8149.60,8226.65,8247.00,8136.50,10.05M,-0.68,20151012,10050000
10-09-2015,8205.35,8207.70,8248.90,8152.55,12.71M,0.59,20151009,12710000
10-08-2015,8157.25,8199.00,8199.00,8127.35,9.50M,-0.46,20151008,9500000
10-07-2015,8194.65,8163.00,8204.70,8142.15,11.01M,0.42,20151007,11010000
10-06-2015,8160.55,8190.20,8190.20,8105.05,11.08M,0.34,20151006,11080000
10-05-2015,8132.80,8034.95,8145.00,8030.55,11.90M,1.59,20151005,11900000
10-02-2015,8005.25,7961.00,8008.50,7891.50,0,0.35,20151002,0
10-01-2015,7976.95,8034.00,8037.00,7952.10,11.74M,-0.04,20151001,11740000
09-30-2015,7980.35,7929.00,7989.80,7894.00,13.34M,1.33,20150930,13340000
09-29-2015,7875.85,7720.00,7969.90,7705.00,23.13M,0.64,20150929,23130000
09-28-2015,7825.50,7890.15,7929.80,7817.80,10.29M,-0.55,20150928,10290000
09-24-2015,7868.50,7826.50,7896.00,7797.15,16.74M,0.17,20150924,16740000
09-23-2015,7855.45,7718.00,7889.00,7713.95,17.83M,0.75,20150923,17830000
09-22-2015,7797.10,8011.35,8013.90,7776.40,21.77M,-2.29,20150922,21770000
09-21-2015,7980.05,7912.50,7992.00,7902.00,14.42M,-0.03,20150921,14420000
09-18-2015,7982.55,7965.00,8059.00,7954.40,18.03M,-0.16,20150918,18030000
09-17-2015,7995.25,7964.25,8049.75,7929.00,0,1.25,20150917,0
09-16-2015,7896.30,7897.00,7919.00,7852.45,11.21M,0.87,20150916,11210000
09-15-2015,7828.55,7869.00,7887.90,7801.00,10.66M,-0.59,20150915,10660000
09-14-2015,7875.20,7798.70,7888.80,7765.50,10.27M,1.10,20150914,10270000
09-11-2015,7789.35,7842.20,7878.00,7760.00,13.49M,-0.24,20150911,13490000
09-10-2015,7808.25,7735.00,7838.00,7690.05,16.30M,-0.24,20150910,16300000
09-09-2015,7826.70,7838.00,7865.00,7783.10,17.17M,1.39,20150909,17170000
09-08-2015,7719.40,7592.00,7752.90,7558.10,17.40M,1.91,20150908,17400000
09-07-2015,7574.50,7677.75,7725.70,7560.10,13.72M,-1.17,20150907,13720000
09-04-2015,7664.35,7799.70,7800.00,7632.20,19.53M,-2.27,20150904,19530000
09-03-2015,7842.55,7794.90,7869.45,7759.00,12.29M,1.30,20150903,12290000
09-02-2015,7742.15,7860.00,7874.10,7721.30,17.41M,-0.73,20150902,17410000
09-01-2015,7798.80,7926.25,7946.50,7751.40,17.04M,-2.52,20150901,17040000
08-31-2015,8000.05,7993.00,8068.40,7961.00,13.47M,-0.28,20150831,13470000
08-28-2015,8022.70,8101.10,8125.00,7983.15,17.00M,0.93,20150828,17000000
08-27-2015,7948.95,7891.35,7963.25,7856.15,18.27M,1.90,20150827,18270000
08-26-2015,7800.70,7860.00,7939.00,7785.10,18.80M,-1.21,20150826,18800000
08-25-2015,7896.20,7894.75,7926.25,7665.00,24.48M,1.15,20150825,24480000
08-24-2015,7806.35,8010.10,8074.00,7771.00,33.59M,-6.02,20150824,33590000
08-21-2015,8306.35,8280.00,8324.90,8222.00,16.95M,-0.88,20150821,16950000
08-20-2015,8380.05,8468.00,8506.35,8358.40,14.29M,-1.47,20150820,14290000
08-19-2015,8505.40,8460.00,8534.65,8426.75,9.51M,0.28,20150819,9510000
08-18-2015,8481.70,8504.95,8531.95,8437.25,9.37M,-0.07,20150818,9370000
08-17-2015,8488.05,8529.15,8540.55,8411.00,11.24M,-0.64,20150817,11240000
08-14-2015,8542.70,8444.90,8553.00,8402.10,13.36M,1.93,20150814,13360000
08-13-2015,8381.00,8405.05,8445.00,8357.00,11.55M,0.19,20150813,11550000
08-12-2015,8365.45,8452.30,8457.00,8355.00,12.96M,-1.48,20150812,12960000
08-11-2015,8490.80,8545.30,8560.00,8461.50,10.43M,-0.63,20150811,10430000
08-10-2015,8544.30,8588.90,8647.90,8503.00,9.29M,-0.58,20150810,9290000
08-07-2015,8594.10,8599.00,8619.00,8575.20,5.62M,-0.24,20150807,5620000
08-06-2015,8615.00,8594.40,8641.05,8566.50,7.54M,0.26,20150806,7540000
08-05-2015,8592.65,8556.00,8618.00,8551.00,7.51M,0.53,20150805,7510000
08-04-2015,8547.55,8570.00,8577.80,8450.00,14.37M,-0.17,20150804,14370000
08-03-2015,8561.70,8558.00,8590.00,8550.00,5.27M,-0.09,20150803,5270000
07-31-2015,8569.65,8483.40,8579.95,8477.65,10.60M,1.76,20150731,10600000
07-30-2015,8421.80,8401.00,8459.95,8401.00,12.49M,0.53,20150730,12490000
07-29-2015,8377.65,8385.50,8388.00,8336.85,11.31M,0.32,20150729,11310000
07-28-2015,8350.95,8373.25,8411.00,8331.00,13.29M,-0.26,20150728,13290000
07-27-2015,8372.80,8504.90,8504.90,8365.00,13.53M,-1.89,20150727,13530000
07-24-2015,8534.35,8598.25,8598.25,8524.15,7.99M,-0.81,20150724,7990000
07-23-2015,8603.70,8650.00,8667.00,8580.55,10.65M,-0.52,20150723,10650000
07-22-2015,8648.40,8500.20,8664.75,8491.00,12.47M,1.21,20150722,12470000
07-21-2015,8545.00,8621.55,8649.85,8532.30,9.77M,-0.96,20150721,9770000
07-20-2015,8628.25,8625.50,8647.70,8576.65,7.43M,0.04,20150720,7430000
07-17-2015,8625.05,8640.00,8652.80,8610.00,6.71M,-0.02,20150717,6710000
07-16-2015,8626.65,8560.25,8633.90,8541.00,9.56M,0.99,20150716,9560000
07-15-2015,8542.05,8464.00,8549.75,8464.00,9.51M,0.90,20150715,9510000
07-14-2015,8465.90,8489.80,8503.55,8440.00,9.34M,-0.19,20150714,9340000
07-13-2015,8481.95,8401.65,8493.90,8360.55,13.11M,1.15,20150713,13110000
07-10-2015,8385.55,8380.15,8402.75,8326.05,10.35M,0.47,20150710,10350000
07-09-2015,8346.10,8390.00,8416.00,8332.00,9.96M,-0.38,20150709,9960000
07-08-2015,8378.00,8449.00,8464.00,8342.40,20.54M,-1.63,20150708,20540000
07-07-2015,8516.60,8536.00,8561.05,8481.10,10.52M,-0.25,20150707,10520000
07-06-2015,8537.75,8418.00,8547.70,8389.20,14.71M,0.59,20150706,14710000
07-03-2015,8488.00,8440.00,8497.00,8405.65,9.12M,0.59,20150703,9120000
07-02-2015,8438.30,8474.90,8477.90,8426.00,9.23M,-0.20,20150702,9230000
07-01-2015,8455.20,8370.00,8480.00,8360.25,11.30M,0.92,20150701,11300000
06-30-2015,8377.80,8319.00,8388.00,8293.05,10.95M,0.70,20150630,10950000
06-29-2015,8319.15,8262.25,8334.00,8191.40,17.15M,-0.75,20150629,17150000
06-26-2015,8381.65,8361.00,8414.00,8340.00,11.20M,-0.19,20150626,11200000
06-25-2015,8398.00,8340.00,8433.00,8332.15,12.86M,0.57,20150625,12860000
06-24-2015,8350.30,8386.25,8418.85,8322.25,11.65M,-0.32,20150624,11650000
06-23-2015,8377.40,8364.00,8397.90,8330.15,10.40M,0.29,20150623,10400000
06-22-2015,8353.15,8265.55,8375.00,8251.00,14.09M,1.40,20150622,14090000
06-19-2015,8237.60,8181.00,8250.25,8181.00,11.43M,0.98,20150619,11430000
06-18-2015,8157.55,8099.00,8178.70,8089.45,13.70M,0.97,20150618,13700000
06-17-2015,8079.05,8095.15,8127.00,8042.10,13.46M,0.40,20150617,13460000
06-16-2015,8047.00,7988.00,8063.80,7946.25,11.22M,0.47,20150616,11220000
06-15-2015,8009.20,7968.00,8065.00,7944.00,12.56M,0.38,20150615,12560000
06-12-2015,7978.70,7949.00,7994.00,7931.00,10.18M,0.24,20150612,10180000
06-11-2015,7959.20,8151.35,8156.00,7950.00,17.44M,-1.98,20150611,17440000
06-10-2015,8120.05,8025.30,8154.00,8011.00,12.94M,1.11,20150610,12940000
06-09-2015,8030.60,8024.70,8064.00,8001.10,9.64M,-0.17,20150609,9640000
06-08-2015,8044.20,8113.00,8127.75,8031.35,9.42M,-0.86,20150608,9420000
06-05-2015,8114.25,8113.90,8200.00,8101.45,13.51M,-0.34,20150605,13510000
06-04-2015,8141.60,8137.00,8164.75,8055.25,11.82M,0.06,20150604,11820000
06-03-2015,8136.35,8204.70,8222.00,8098.70,13.23M,-1.08,20150603,13230000
06-02-2015,8225.35,8436.00,8438.90,8210.95,20.75M,-2.45,20150602,20750000
06-01-2015,8431.65,8450.00,8484.80,8421.00,7.75M,-0.32,20150601,7750000
05-29-2015,8458.65,8324.00,8472.00,8308.50,17.01M,1.68,20150529,17010000
05-28-2015,8319.00,8348.00,8365.50,8260.10,13.40M,-0.15,20150528,13400000
05-27-2015,8331.75,8294.00,8344.95,8272.40,11.51M,-0.07,20150527,11510000
05-26-2015,8337.90,8371.95,8371.95,8310.25,8.85M,-0.37,20150526,8850000
05-25-2015,8368.45,8439.80,8443.00,8351.15,9.41M,-0.99,20150525,9410000
05-22-2015,8452.05,8401.15,8488.60,8401.15,9.29M,0.39,20150522,9290000
05-21-2015,8419.10,8436.35,8444.00,8380.55,9.02M,-0.06,20150521,9020000
05-20-2015,8424.30,8387.65,8449.75,8376.30,10.34M,0.69,20150520,10340000
05-19-2015,8366.30,8301.20,8437.00,8264.70,13.82M,-0.08,20150519,13820000
05-18-2015,8372.80,8283.00,8384.95,8265.25,10.29M,1.35,20150518,10290000
05-15-2015,8261.20,8255.55,8296.00,8215.00,8.89M,0.28,20150515,8890000
05-14-2015,8237.80,8245.10,8255.00,8143.00,14.01M,-0.16,20150514,14010000
05-13-2015,8250.75,8180.00,8279.90,8096.05,22.34M,1.47,20150513,22340000
05-12-2015,8131.25,8329.00,8332.00,8118.90,16.77M,-2.53,20150512,16770000
05-11-2015,8342.15,8256.35,8356.85,8242.60,10.71M,1.60,20150511,10710000
05-08-2015,8210.55,8144.70,8247.00,8134.70,13.87M,1.59,20150508,13870000
05-07-2015,8082.15,8087.70,8148.70,8020.55,16.59M,-0.49,20150507,16590000
05-06-2015,8121.75,8344.70,8345.05,8111.30,21.95M,-2.87,20150506,21950000
05-05-2015,8361.70,8350.10,8397.50,8309.15,11.12M,-0.13,20150505,11120000
05-04-2015,8372.25,8252.10,8387.70,8250.20,12.46M,1.98,20150504,12460000
05-01-2015,8209.50,8217.00,8221.50,8200.25,0,0.34,20150501,0
04-30-2015,8181.50,8214.95,8225.00,8136.80,20.35M,-0.69,20150430,20350000
04-29-2015,8238.25,8222.30,8319.30,8220.10,16.07M,-0.65,20150429,16070000
04-28-2015,8292.40,8210.00,8324.05,8193.00,16.22M,0.84,20150428,16220000
04-27-2015,8223.00,8340.10,8347.90,8211.00,13.39M,-1.15,20150427,13390000
04-24-2015,8318.80,8406.95,8409.00,8280.90,13.19M,-1.03,20150424,13190000
04-23-2015,8405.35,8500.00,8529.95,8364.50,17.16M,-0.66,20150423,17160000
04-22-2015,8461.20,8428.90,8483.95,8298.30,18.00M,0.72,20150422,18000000
04-21-2015,8400.45,8439.90,8501.00,8376.00,14.83M,-0.82,20150421,14830000
04-20-2015,8469.90,8638.00,8643.00,8446.35,14.91M,-1.96,20150420,14910000
04-17-2015,8638.85,8704.70,8724.95,8627.00,9.42M,-1.00,20150417,9420000
04-16-2015,8726.15,8780.00,8788.00,8671.50,13.70M,-0.68,20150416,13700000
04-15-2015,8786.15,8847.90,8873.65,8757.80,9.43M,-0.47,20150415,9430000
04-14-2015,8827.75,8864.25,8872.25,8813.25,0,-0.31,20150414,0
04-13-2015,8855.45,8820.05,8872.20,8790.30,8.64M,0.50,20150413,8640000
04-10-2015,8811.45,8801.20,8823.00,8771.00,6.30M,0.00,20150410,6300000
04-09-2015,8811.10,8797.90,8820.00,8716.25,11.75M,0.55,20150409,11750000
04-08-2015,8762.65,8749.60,8778.65,8716.10,9.11M,0.59,20150408,9110000
04-07-2015,8711.30,8711.65,8733.00,8616.90,13.53M,0.25,20150407,13530000
04-06-2015,8689.80,8662.35,8696.90,8607.00,8.97M,0.12,20150406,8970000
04-03-2015,8679.75,8684.25,8689.25,8674.00,0,0.53,20150403,0
04-02-2015,8634.25,8666.75,8705.25,8631.75,0,0.01,20150402,0
04-01-2015,8633.10,8531.10,8645.55,8512.00,10.42M,1.15,20150401,10420000
03-31-2015,8534.75,8582.35,8605.05,8498.25,9.94M,-0.27,20150331,9940000
03-30-2015,8557.50,8474.75,8570.00,8452.35,10.16M,1.45,20150330,10160000
03-27-2015,8434.90,8465.25,8484.85,8357.00,12.42M,1.11,20150327,12420000
03-26-2015,8342.15,8489.00,8499.90,8328.75,16.34M,-2.26,20150326,16340000
03-25-2015,8535.00,8580.10,8587.70,8522.45,12.66M,-0.45,20150325,12660000
03-24-2015,8573.85,8551.25,8653.35,8548.00,18.20M,0.10,20150324,18200000
03-23-2015,8565.00,8619.95,8625.00,8552.75,8.11M,-0.43,20150323,8110000
03-20-2015,8602.05,8630.05,8647.00,8578.30,11.01M,-0.39,20150320,11010000
03-19-2015,8635.85,8765.50,8815.00,8612.15,17.05M,-0.79,20150319,17050000
03-18-2015,8704.70,8775.00,8775.00,8686.80,10.24M,-0.41,20150318,10240000
03-17-2015,8740.20,8714.90,8764.90,8645.15,15.16M,0.86,20150317,15160000
03-16-2015,8665.60,8670.00,8694.00,8640.05,7.73M,-0.10,20150316,7730000
03-13-2015,8674.40,8873.90,8873.90,8652.15,16.98M,-1.57,20150313,16980000
03-12-2015,8813.05,8800.05,8824.40,8772.15,7.90M,0.70,20150312,7900000
03-11-2015,8752.15,8760.00,8809.90,8727.00,10.52M,-0.09,20150311,10520000
03-10-2015,8760.30,8785.05,8815.20,8712.80,12.05M,-0.28,20150310,12050000
03-09-2015,8784.85,8855.25,8934.70,8768.30,14.90M,-2.22,20150309,14900000
03-06-2015,8984.25,8955.00,9007.75,8955.00,0,-0.05,20150306,0
03-05-2015,8988.75,8957.10,9012.40,8882.00,12.75M,0.36,20150305,12750000
03-04-2015,8956.35,9148.00,9191.00,8926.00,15.47M,-1.09,20150304,15470000
03-03-2015,9054.85,9000.00,9063.70,8971.00,10.85M,0.60,20150303,10850000
03-02-2015,9000.70,9025.15,9033.00,8944.10,12.98M,0.40,20150302,12980000
02-28-2015,8964.65,8960.55,8993.25,8791.00,27.57M,0.84,20150228,27570000
02-27-2015,8889.95,8769.00,8900.00,8752.30,13.76M,2.37,20150227,13760000
02-26-2015,8683.85,8781.10,8781.10,8671.15,15.78M,-0.95,20150226,15780000
02-25-2015,8767.15,8825.00,8847.90,8750.10,15.14M,-0.07,20150225,15140000
02-24-2015,8773.30,8760.00,8814.00,8726.00,15.30M,0.23,20150224,15300000
02-23-2015,8753.45,8945.00,8945.00,8735.20,16.52M,-1.08,20150223,16520000
02-20-2015,8849.45,8905.25,8920.00,8830.20,13.67M,-0.75,20150220,13670000
02-19-2015,8916.15,8900.00,8939.00,8802.55,12.96M,0.28,20150219,12960000
02-18-2015,8891.30,8848.00,8927.70,8837.55,8.80M,0.61,20150218,8800000
02-17-2015,8837.25,8831.00,8844.00,8807.75,0,-0.09,20150217,0
02-16-2015,8845.05,8868.65,8904.95,8829.10,9.29M,0.04,20150216,9290000
02-13-2015,8841.55,8785.00,8870.65,8762.70,11.01M,1.02,20150213,11010000
02-12-2015,8752.20,8720.00,8770.00,8626.00,12.23M,0.94,20150212,12230000
02-11-2015,8670.90,8655.15,8698.00,8610.75,9.28M,0.69,20150211,9280000
02-10-2015,8611.40,8499.95,8683.50,8498.10,17.00M,0.57,20150210,17000000
02-09-2015,8562.90,8639.95,8644.00,8553.25,11.77M,-1.71,20150209,11770000
